url|raw_target|time
http://securemodefile.github.io/keybankhjgfj/key.html|Key Bank|14:19:35
http://guinnipraffaela36904-dinimos352470-manine30624.pages.dev/help/contact/833855995848619|Facebook, Inc.|14:19:32
http://pub-94d4e39c04e04aef826f7a7745965811.r2.dev/tog.html|tradeKorea|14:18:31
http://maazfarooqui.github.io/Netflixclone|Netflix Inc.|14:26:51
http://help-trzor-herdware.github.io/|Crypto/Wallet|14:26:48
http://sripadhavignesh3108.github.io/facebook|Facebook, Inc.|14:26:46
http://pacificpms.com/gen|Generic/Spear Phishing|14:26:24
http://arunvijay13.github.io/insta-login|Instagram|14:25:58
http://tk00p.pages.dev/|NetEase|14:25:08
http://enmskdorlfkdf.weebly.com/|AT&T Inc.|14:23:56
http://wooded-daffodil-pizza.glitch.me/free.html|Coinbase|14:23:33
http://pub-0d3696f9b80a4b7995c8d3ce048e6770.r2.dev/Zoom.html|tradeKorea|14:22:29
http://pub-5f29efb1be464da7a42150f8a5536223.r2.dev/secure_response.html|Generic/Spear Phishing|14:31:54
http://naini612.github.io/netflix-clone|Netflix Inc.|14:31:47
http://web3connecting.pages.dev/|Crypto/Wallet|14:31:33
http://tapasyapesto.com/mode/master/pub-4818236dd82042498f2808badd1a7f99.r2.dev/waitf7c9.html|RAM Hand-to-Hand Couriers|14:30:46
http://itshak04.github.io/Facebook-Login-Clone|Facebook, Inc.|14:29:53
http://netomeloo.github.io/login-instagram|Instagram|14:27:48
http://webmailla.weebly.com/|Juno Online Services|14:27:37
http://gasinozoom.com/tik/mein/Telekomlogin.html|Deutsche Telekom|14:27:23
http://smithjay1.github.io/me|Yahoo! Inc|14:27:22
http://worker-patient-dew-5f4b.wccanvas.workers.dev/|AT&T Inc.|14:27:13
http://rajesh7889.github.io/Netflix__clone|Netflix Inc.|14:37:00
http://dev-stratoag.pantheonsite.io/strato|Generic/Spear Phishing|14:36:33
http://instagramshortcut.github.io/Instagramshortcut|Instagram|14:36:11
http://telegram-super.com/gw|Telegram|14:36:06
https://pdylxwxsbq.firebaseapp.com/|Zimbra|14:36:04
http://ct-relevant-violet.pages.dev/help/contact/709126765918154|Facebook, Inc.|14:35:10
https://gz5ssxqewf.imsoftapp.com/|Crypto/Wallet|14:34:50
http://abdrsd.github.io/well|Wells Fargo & Company|14:34:48
http://purring-engine-round.on-fleek.app/index%20(2).html|WeTransfer|14:34:14
http://rapelozes.top/go/3374w2/03a4.php/3374w2|Coinbase|14:33:49
https://metamasskluginn.blogspot.qa/|Crypto/Wallet|14:41:53
https://bafybeihahiga2nlz3l5ccrz76di3csogkbuuxdwrr65m7nfdkmrs65fajq.ipfs.dweb.link/|Made-In-China|14:41:52
https://danacicii.dally.cfd/|DANA|14:41:50
http://23010872-richmond.github.io/GA-CODE|Generic/Spear Phishing|14:40:48
http://salmanjann.github.io/Netflix-Pakistan|Netflix Inc.|14:40:31
http://discordproxy.18521504492822.workers.dev/|Discord|14:40:06
http://thanhlamm.github.io/paypal-payment|PayPal Inc.|14:40:02
http://rahulit220104.github.io/www.facebook.com|Facebook, Inc.|14:40:00
http://pub-5f61ef1a23384500a7b4005e1f63be1d.r2.dev/checker.html|LinkedIn Corporation|14:39:41
http://pub-3a1ae8a2ee8f4628a8064fd57a07ac96.r2.dev/utility_base.html|DocuSign|14:39:34
http://spark-harsh-frill.glitch.me/omfnfjgx.html|Coinbase|14:38:11
http://bafybeihnzg6lcfojg46ewhsfanvazgklo7tcd4vhpnwuj3p5qgpw5ps7yi.ipfs.infura-ipfs.io/|Webmail Providers|14:46:59
http://secure-c--auth-s-crvrypto.gitbook.io/|Crypto/Wallet|14:46:27
http://ranjana77.github.io/Netflix-Clone|Netflix Inc.|14:45:26
https://optusnet-com.blogspot.qa/|Singtel Optus|14:44:56
http://thoughtful-classy-foam.glitch.me/fly.html|Coinbase|14:43:47
https://claim-event-ff.market-elit.shop/|Garena|14:42:39
http://ankittiwari2002.github.io/netflixClone|Netflix Inc.|14:50:48
http://smart-solutionchain.pages.dev/|Crypto/Wallet|14:50:15
http://zupinn18.github.io/boa.github.io|Bank of America|14:49:12
http://telegramsexxx-3yb.pages.dev/|Telegram|14:48:25
http://meta-review-video.github.io/meta-support/index.html|Facebook, Inc.|14:47:36
http://att-102956.weeblysite.com/|AT&T Inc.|14:47:31
http://multisolutionauth.pages.dev/|Crypto/Wallet|14:56:55
https://emprende-venezuela-8gw.pages.dev/robots.txt/|Banco de Venezuela|14:56:54
http://mbilal-21.github.io/netflixclone|Netflix Inc.|14:56:53
https://enormous-talented-desk.glitch.me/qaad.html|Coinbase|14:56:20
https://riprogramma.spedizione.20-218-140-126.cprapid.com/brt/|Generic/Spear Phishing|14:55:52
http://pub-22752783d2404e93a67e824f9b41139c.r2.dev/checker.html|LinkedIn Corporation|14:53:52
http://separate-pool-ermine.glitch.me/|Generic/Spear Phishing|15:01:41
http://shu0209.github.io/netf|Netflix Inc.|15:00:17
https://throbbing-glitter-4d6f.salmonpink.workers.dev/?bbre=66eee0478db13|Dropbox, Inc.|14:59:57
https://agence-immobiliere-luberon.com/9126ee8e-4a2a-47b4-b8c5-d13cdf9ec706/G0RHbB2Cyt3I4P7khxCokj4v~DIeVlP6-mKkzQpbWLg7k8-H*P9K1TxNm/|Outlook|14:59:36
http://start-docs-trwezr.github.io/|Crypto/Wallet|14:59:05
http://square-feather-2b68.loopone.workers.dev/|NetEase|14:58:51
http://muskanpatkar2006.github.io/next|Netflix Inc.|15:07:01
http://hirabspi.github.io/fb|Generic/Spear Phishing|15:06:21
http://en-trezor-bridge.github.io/|Crypto/Wallet|15:05:44
http://mdjourney.hedaiping7922.workers.dev/|Discord|15:03:41
https://telegrom-t.com/|Telegram|15:02:37
http://habitual-lowly-museum.glitch.me/food.html|Coinbase|15:11:59
http://mofeq.github.io/facebook|Generic/Spear Phishing|15:11:58
http://nischay-code.github.io/Replica_Netflix|Netflix Inc.|15:10:50
http://swiftsolutionwallet.pages.dev/|Crypto/Wallet|15:10:29
http://pub-72b0bc1bbb624a638c331b8d8be202bb.r2.dev/cellular.html|Adobe Inc.|15:08:04
http://shadeforums.pages.dev/fiancewe-detected-hacking-so-callsupportnow|Office365|15:07:56
http://confirmationhelpmeta.io.vn/|Facebook, Inc.|15:07:48
https://bafybeicuanbnye2mc2twgunx7yugljbkcevp4cp5bwvbs3na6bkellndbi.ipfs.dweb.link/|Webmail Providers|15:07:38
http://securedwalletprotocol.pages.dev/|Crypto/Wallet|15:16:48
http://pub-aae10c328d4c47bd9c6fdbd98a328d98.r2.dev/l/index.html|LinkedIn Corporation|15:16:47
http://pub-2ed83afa976346668bd0c61b5c083194.r2.dev/secure_response.html|Generic/Spear Phishing|15:16:28
http://sanyam-pugalia.github.io/Netflix-Landing-Page|Netflix Inc.|15:16:02
http://pub-fe69a2094d1f4bbd922e3e9bb3530280.r2.dev/indexo.htm|DHL Airways, Inc.|15:13:40
https://mint-now713.vercel.app/|Crypto/Wallet|15:21:54
https://pub-4e270e93afad4e72a8d257484376f07a.r2.dev/success.html?email=3mail@b.c|Office365|15:21:40
https://cobuseproslogin.gitbook.io/|Coinbase|15:20:47
http://onedrive-lsour4ty.pages.dev/|Microsoft OneDrive|15:20:08
http://h496242.github.io/Facebook-Login-Page|Generic/Spear Phishing|15:20:02
https://pub-0c7ba1a843114aaa90646dd6d832bed8.r2.dev/hinet/index.html|Chunghwa Telecom|15:19:58
http://devendra9118.github.io/Devendra-Website|Netflix Inc.|15:19:54
http://remove-restriction.github.io/input-pass|Facebook, Inc.|15:19:45
http://cors.discordworker-cfb.workers.dev/|Discord|15:18:15
https://allegrolokalnie.pl-id534455.shop/oferta/0660d49a-befe-472d-b55f-6a67cc3d1edd|Allegro|15:17:25
http://netflix-demo-git-master-rami-pro.vercel.app/|Netflix Inc.|15:24:58
https://tumenmurfat255462.github.io/Facebook-login|Facebook, Inc.|15:24:57
http://bafybeiewcww4oooith532kojc2pwrv43v7pttzvutay5hshj62ce6zrcfe.ipfs.dweb.link/|Generic/Spear Phishing|15:31:56
https://mttamassk-wallet.gitbook.io/us/|Crypto/Wallet|15:31:41
https://siafromspace.github.io/netflix-clone|Netflix Inc.|15:31:22
http://worker-divine-queen-2dea.cohygame.workers.dev/|Webmail Providers|15:30:56
https://discord-d14.pages.dev/|Discord|15:30:47
http://emprender-venezuela.pages.dev/|Banco de Venezuela|15:30:26
http://worker-spring-voice-bc0c.eveliaherschelman904.workers.dev/|AT&T Inc.|15:27:53
http://digitalsl-lif.pages.dev/|Banco de Venezuela|15:36:41
http://shrilling-byte-full.on-fleek.app/|Crypto/Wallet|15:36:39
http://mahinghservervalidationserverauthinticationrequired2.pages.dev/|Generic/Spear Phishing|15:37:18
https://facebooksecurity.blogspot.tw/|Facebook, Inc.|15:45:31
https://netflix-clone-gray-ten.vercel.app/|Netflix Inc.|15:44:24
http://telegerm-zhcn.com/|Telegram|15:42:10
https://cg.uorg6.perfect88.com.ph/|Generic/Spear Phishing|15:42:08
https://raiffeisenmax.icu/|Crypto/Wallet|15:50:52
https://businesshelpcenter.bond/support-case-id=1OOO63622358500Vi|Facebook, Inc.|15:48:41
https://kelesimd392.xyz/qwwt/|Government of Turkey|15:48:28
http://azizidevelopments-promotions.com/|Generic/Spear Phishing|15:47:57
https://metamasskluginn.blogspot.bg/|Crypto/Wallet|15:56:05
http://advertising-help-support.d140zken5wz82m.amplifyapp.com/index.html|Facebook, Inc.|16:01:21
https://steamcommninty.com/activate/gift|Steam|15:57:33
http://elngetmailchkdm12.web.app/|Generic/Spear Phishing|16:06:19
http://airbnb-clone-rchaubey16.vercel.app/|Airbnb, Inc.|16:06:02
http://aozfcgpd.santaritasjc.org.br/|Generic/Spear Phishing|16:11:03
https://energycrane.dogfriendlytahoe.com/|Outlook|16:10:47
https://quineprobsdlogin.gitbook.io/|Coinbase|16:10:28
http://vienomore.ru/|Telegram|16:08:01
https://amht38eh3e3f98ox0ld1rc4h3fjcowz98ldjp5hek8.pages.dev/|Office365|16:07:34
https://metamasskluginn.blogspot.sg/|Crypto/Wallet|16:16:29
https://facebooksecurity.blogspot.rs/|Facebook, Inc.|16:16:26
https://discord.tonwe.workers.dev/|Discord|16:16:03
https://a9q4d9sedydh4yzo89awytqgmhh7milkamw.pages.dev/|Office365|16:14:15
https://pbde5tuc44rcm2wutqqck212amgpym.pages.dev/|Generic/Spear Phishing|16:14:01
http://consoleupdtae-yt636asfghsfsdasdamskjsfsgdatwpwmcipdgermcv1.pages.dev/|Generic/Spear Phishing|16:21:35
http://rtytrewecurrently.weebly.com/|AT&T|16:21:00
http://att-108172.weeblysite.com/|AT&T Inc.|16:17:51
http://yahoo-mail-106812.weeblysite.com/|Yahoo! Inc|16:17:46
https://hello-world-raspy-water-2776.gdrivea.workers.dev/|NetEase|16:25:35
http://httctghjvscrrrojnetzeroiuhyftbnu.weebly.com/|NetZero|16:25:23
https://ceskapostaa-cz.xyz/|Telegram|16:24:09
http://freefrr.weebly.com/|Generic/Spear Phishing|16:30:36
http://bt-105352.weeblysite.com/|BT Group plc|16:30:04
https://instagran.law.blog/|Instagram|16:29:58
https://dapp-syncings.netlify.app/|Crypto/Wallet|16:29:56
https://telegramsexxxnew18.pages.dev/|Telegram|16:29:17
http://hghggh097.weebly.com/|Generic/Spear Phishing|16:36:54
https://template1.test.dhl-express-support-landingspage.infanion.com/|DHL Airways, Inc.|16:35:58
http://bafybeigi33mr7f6qledtl5tzkqiqqahdxqxrqf3wmx5jhp7e4fpwpepmmq.ipfs.infura-ipfs.io/|Webmail Providers|16:34:23
http://mint-now77.vercel.app/|Crypto/Wallet|16:32:45
https://report.case-referency.com/BJCkl|Facebook, Inc.|16:32:17
http://shyamalgarments.com/|Generic/Spear Phishing|16:40:06
https://coimbasepre-loggi2.godaddysites.com/|Crypto/Wallet|16:38:52
https://steamcommumnutly.com/gift/actlvation=Mor85Fhn6w8|Steam|16:37:21
http://telstra-101340.weeblysite.com/|Telstra Corporation Limited|16:46:54
https://lxxje4y0kzcscphzmph0oc3zwz3jeqeadvuvdth1fcvourjmy1pw.pages.dev/|Office365|16:46:17
http://login-att-103181.weeblysite.com/|AT&T Inc.|16:45:25
https://mailserverhostingvalidationdomainreuquired3.pages.dev/|Generic/Spear Phishing|16:44:35
http://sky-102337.weeblysite.com/|Sky UK Limited|16:51:16
https://tommcoohen.github.io/Att/|Generic/Spear Phishing|16:50:29
http://att-109762.weeblysite.com/|AT&T Inc.|16:50:28
http://home-104837.weeblysite.com/|BT Group plc|16:50:25
http://juno-102582.weeblysite.com/|Juno Online Services|16:50:18
http://bt-107792.weeblysite.com/|Webmail Providers|16:50:13
http://telstra-109840.weeblysite.com/|Telstra Corporation Limited|16:49:51
http://netzero-104250.weeblysite.com/|NetZero|16:49:50
https://ee-account-repayment.web.app/|EE Limited|16:49:48
http://in5290eductionaldomain.medianewsonline.com/|Spotify|16:48:58
http://instagram-weld-eta.vercel.app/|Instagram|16:56:58
http://telstra-101643.weeblysite.com/|Telstra Corporation Limited|16:56:26
http://pdon-man.firebaseapp.com/|Generic/Spear Phishing|16:56:18
https://iomettamaskloginsx.gitbook.io/|Crypto/Wallet|16:56:18
https://steamcommummutty.com/gift/actlvation=Mor85Fhn6w8|Steam|16:55:28
http://counebaseicom-login.gitbook.io/|Coinbase|16:55:25
http://thhggsdg.weeblysite.com/|AT&T Inc.|16:53:41
http://dgfcfchhgvgh4vhgvjh.pages.dev/|Generic/Spear Phishing|17:01:49
http://startedetrt.webflow.io/|Crypto/Wallet|17:00:35
http://metamuiosklogin.gitbook.io/|Crypto/Wallet|17:06:30
http://att-109913-109885.weeblysite.com/|AT&T Inc.|17:06:13
https://9001b6aba4ccc98550216b6d1302b7c16f7b7775b75c48ac6be3221577.pages.dev/|Outlook|17:05:58
https://250220136711986.graficaaoquadrado.com.br/|Office365|17:05:20
http://uspsshipmentservice.blogspot.com.ee/|United States Postal Service|17:03:42
http://bt-login-102393.weeblysite.com/|BT Group plc|17:10:40
https://metamask-wallett.blogspot.is/|Crypto/Wallet|17:09:30
https://optusnet-com.blogspot.am/|Singtel Optus|17:16:49
https://web-kahwmht5l-uniswap.vercel.app/|Crypto/Wallet|17:16:16
https://hitdomchckmailfixlogin-8wq.pages.dev/|Generic/Spear Phishing|17:15:53
https://telegraml.cyou/|Telegram|17:14:57
http://sso---cdn-coinbasepro-i--auth.webflow.io/|Coinbase|17:20:13
https://yaroyavn.github.io/formulaire.github.io/|Generic/Spear Phishing|17:20:10
http://mitamusk-lugen.gitbook.io/|Crypto/Wallet|17:19:22
https://pemulihan-akun-dana-chc.pages.dev/|DANA|17:17:35
http://usa-upheldlogini.gitbook.io/|Uphold|17:17:23
https://www.airbnd.shop/|Airbnb, Inc.|17:24:55
http://kallenstarets.pages.dev/|Generic/Spear Phishing|17:23:58
https://pinbo886.com/|Bet365|17:22:28
https://zbngfy6ztbktr4iergxcxkv0byv6oz.pages.dev/|Office365|17:31:35
https://bdvenlinea-banvenez54x.pages.dev/|Banco de Venezuela|17:31:19
https://thelightfeather.com/CH/app/eov.php/|Generic/Spear Phishing|17:29:46
https://metamasskluginn.blogspot.com.co/|Crypto/Wallet|17:28:20
https://netflix-nextjs-yt.vercel.app/|Netflix Inc.|17:27:15
http://mmetumaskwalet.gitbook.io/|Crypto/Wallet|17:36:43
http://france-4d5.pages.dev/|Office365|17:36:17
https://d2024228pages.pages.dev/|NetEase|17:35:45
https://skwmasdnfjridfudwlks.weebly.com/|AT&T Inc.|17:34:45
https://www.airbnd.top/|Airbnb, Inc.|17:34:03
https://amazonyogesh.pages.dev/|Amazon.com Inc.|17:33:35
https://pub-56eafe9f3a984d7096b21dbe9351626c.r2.dev/index.html|Crypto/Wallet|17:41:54
https://bvzwylaa.icu/|Telegram|17:41:42
https://bantuan-cs-dana-id.sct.web.id/|DANA|17:41:30
http://nzh90ulwsg.pages.dev/|Office365|17:40:19
https://reviews-assistance.business-minagne.com/|Facebook, Inc.|17:40:01
http://steamcommumnutly.com/2d655035a7ba99de371f54f838108d24/c3RlYW1jb21tdW1tdXR0eS5jb20=/aHR0cDovL3N0ZWFtY29tbXVtbnV0bHkuY29tL2dpZnQvYWN0bHZhdGlvbj1Nb3I4NUZobjZ3OA==|Steam|17:38:45
http://trackyourpackageusps.blogspot.co.ke/|United States Postal Service|17:38:27
http://sharepointxxxx.weebly.com/|Generic/Spear Phishing|17:37:48
